,id,text,datetime,authors,year_of_creation
711,105538,"да мужа два и оба бунши
из разных так сказать систем
как жить теперь мне с этим доктор
и с тем
",2022-06-12 07:00:01,ленкорист,Unknown
712,105536,"я про завод судоремонтный
с рождения смотрел кино
потом узнал что есть другое
окно
",2022-06-11 17:00:00,тодибо,Unknown
713,105534,"когда на хуторе петрово
мне стало жить не комильфо
я взял семью и переехал
в ильфо
",2022-06-11 12:00:01,Нестер Пим,2022
714,105527,"светлее станет от улыбки
схватив железную трубу
енот растягивал улитке
губу
",2022-06-11 07:00:03,СонОр,Unknown
715,105523,"бегите в ниццу в брно в палермо
вот мой вам искренний совет
грушницкий верьте мне я лермо
нтовед
",2022-06-10 12:00:02,Нестер Пим,2017
716,105521,"чтоб выбить зло из михаила
олег использовал весло
но михаил как оказалось
весь зло
",2022-06-10 07:00:03,H_N,Unknown
717,105499,"я состою из цвета яблонь 
из снов из тающих свечей 
а этот запах перегара 
ничей 
",2022-06-09 17:00:00,"НиРо, crazy_crant",Unknown
718,105498,"цеце ужалив заражает 
людей такой инфекцией 
что можно бы присвоить третье 
це ей
",2022-06-09 12:00:00,Нестер Пим,2022
719,105496,"на сиквел фильма анаконды 
бюджет был несколько ужат 
могу вам предложить немного 
ужат 
",2022-06-09 07:00:00,Олег Олег,Unknown
720,105495,"меня не примут в пионеры 
во первых потому что мал 
а во вторых я гене челюсть 
сломал 
",2022-06-08 17:00:00,лыжа,Unknown
721,105494,"тверской ямской зульцфельдерштрассе 
проигрывает оттого 
что вдоль по ней не едет милень 
кого
",2022-06-08 12:00:00,Нестер Пим,2022
722,105493,"суют горошек под перину 
фасоль суют а после боб 
короче всё чтоб деве ночью 
бо бо б 
",2022-06-08 07:00:00,пошлый аку-аку,Unknown
723,105492,"какой блэк джек и покер что вы 
ко мне фортуна с детства зла 
я в дочки матери проигры 
вала 
",2022-06-07 17:00:00,ОК,Unknown
724,105491,"алеша как дурак заладил 
айда побреемся братва 
илья с добрыней согласились 
как два
",2022-06-07 12:00:00,Нестер Пим,2022
725,105490,"какую лучше брать мормышку 
и где зимуют караси 
я не хотела но узнала 
в такси 
",2022-06-07 07:00:01,лыжа,Unknown
726,105489,"мне как то машка улыбнулась 
пойдём чего то покажу 
и я за ней уже лет двадцать 
хожу 
",2022-06-06 17:00:00,Бартос,Unknown
727,105478,"ребята я сотрудник наса 
и здесь в космическом турне 
а вы то что забыли на са 
турне 
",2022-06-06 07:00:03,Муля,Unknown
728,105474,"при споре с мужем алевтина
ждёт с нетерпением ту часть
где он орёт башкой об стену
стучась
",2022-06-05 17:00:00,amico,Unknown
729,105473,"хор александроневской лавры
приехав на гастроли в клин
был равнодушно принят залом
за квин
",2022-06-05 12:00:00,Нестер Пим,2022
730,105472,"по вечерам к бездарным бардам
приходит девушка с веслом
и все изгибы превращает
в излом
",2022-06-05 07:00:02,H_N,Unknown
731,105468,"весь мир насилья мы разрушим
до основанья а затем
жрать будет нечего и этим
и тем
",2022-06-04 17:00:01,Алексай,Unknown
